,item_name,item_price,item_link
12065,The North Face Ampezzo Running Shoe (Women),$130.00,https://shop.nordstrom.com/s/the-north-face-ampezzo-running-shoe-women/5196724?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=lux%20purple%2F%20black
12066,Something Bleu Brook Slingback Pump (Women),$325.00,https://shop.nordstrom.com/s/something-bleu-brook-slingback-pump-women/5195818?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20silver%20floral
12067,Hush Puppies® Pepper Slingback Sandal (Women),$79.95,https://shop.nordstrom.com/s/hush-puppies-pepper-slingback-sandal-women/5184283?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pale%20peach%20nubuck%20leather
12068,Rockport Cobb Hill Janna Wedge Sandal (Women),$99.95,https://shop.nordstrom.com/s/rockport-cobb-hill-janna-wedge-sandal-women/5164718?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
12069,Bos. & Co. Luki Sandal (Women),$119.95,https://shop.nordstrom.com/s/bos-co-luki-sandal-women/5161340?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=yellow%20suede
12070,Sea Star Beachwear Beachcomber Espadrille Water Shoe (Women),$95.95,https://shop.nordstrom.com/s/sea-star-beachwear-beachcomber-espadrille-water-shoe-women/5156220?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=platinum%20neoprene
12071,VANELi Laren Perforated Sneaker (Women),$149.95,https://shop.nordstrom.com/s/vaneli-laren-perforated-sneaker-women/5120429?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pale%20platino%20leather
12072,Vionic Ariel Perforated Wedge Sandal (Women),$149.95,https://shop.nordstrom.com/s/vionic-ariel-perforated-wedge-sandal-women/5105787?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=none
12073,Aravon Three Strap Sandal (Women),$139.95,https://shop.nordstrom.com/s/aravon-three-strap-sandal-women/4928331?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20leather
12074,Camper Misia Platform Wedge Sandal (Women),$169.95,https://shop.nordstrom.com/s/camper-misia-platform-wedge-sandal-women/4827336?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=medium%20brown%20leather
12075,Alegria 'Dayna' Slip-On,$129.95,https://shop.nordstrom.com/s/alegria-dayna-slip-on/3530804?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beauty%20blur%20leather
12076,Paris Texas Over the Knee Boot (Women),$514.90,https://shop.nordstrom.com/s/paris-texas-over-the-knee-boot-women/5548731?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20gold
12077,Superga 'Cotu' Sneaker (Women),$65.00,https://shop.nordstrom.com/s/superga-cotu-sneaker-women/5540589?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=violet%20prune
12078,Eileen Fisher Gatwick Slingback Pump (Women),$136.49,https://shop.nordstrom.com/s/eileen-fisher-gatwick-slingback-pump-women/5522081?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=arinca%20suede
12079,Burberry Brecon Ankle Strap Pointed Toe Pump (Women),$770.00,https://shop.nordstrom.com/s/burberry-brecon-ankle-strap-pointed-toe-pump-women/5490277?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=natural%2F%20black%2F%20tan
12080,Badgley Mischka Alexa Ankle Strap Sandal (Women),$146.98,https://shop.nordstrom.com/s/badgley-mischka-alexa-ankle-strap-sandal-women/5484909?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nude%20satin
12081,TOMS Cordones Boardwalk Sneaker (Women),$69.95,https://shop.nordstrom.com/s/toms-cordones-boardwalk-sneaker-women/5483817?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20heritage%20canvas
12082,Fly London Teul Sandal (Women),$159.95,https://shop.nordstrom.com/s/fly-london-teul-sandal-women/5457012?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=lipstick%20red%20cupido%20leather
12083,L'Artiste Striolle Bootie (Women),$149.95,https://shop.nordstrom.com/s/lartiste-striolle-bootie-women/5447736?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=brown
12084,Via Spiga Ella Mule (Women),$250.00,https://shop.nordstrom.com/s/via-spiga-ella-mule-women/5416100?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=milk%20leather
12085,Superga 2750 Suecamp Low Top Sneaker (Women),$89.00,https://shop.nordstrom.com/s/superga-2750-suecamp-low-top-sneaker-women/5415693?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camo
12086,Jessica Simpson Naenia Platform Sandal (Women),$44.48 – $53.37,https://shop.nordstrom.com/s/jessica-simpson-naenia-platform-sandal-women/5391923?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=red%20leather
12087,Paris Texas Ankle Bootie (Women),$610.00,https://shop.nordstrom.com/s/paris-texas-ankle-bootie-women/5366734?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=natural%20leather
12088,Mephisto Nyna Mary Jane Flat (Women),$288.95,https://shop.nordstrom.com/s/mephisto-nyna-mary-jane-flat-women/5365400?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=graphite%20leather
12089,Aquatalia Florita Snake Print Weatherproof Bootie (Women),$314.98,https://shop.nordstrom.com/s/aquatalia-florita-snake-print-weatherproof-bootie-women/5340921?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%2F%20black%20snake%20print
12090,Vans UA Sk8 High Top Sneaker (Women),$71.95,https://shop.nordstrom.com/s/vans-ua-sk8-high-top-sneaker-women/5240107?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=frost%20gray%2F%20marshmallow
12091,Sole Society Camreigh Espadrille Wedge (Women),$89.95,https://shop.nordstrom.com/s/sole-society-camreigh-espadrille-wedge-women/5234755?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
12092,Trotters Vine Sandal (Women),$89.95,https://shop.nordstrom.com/s/trotters-vine-sandal-women/5226606?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=floral%20multi%20leather
12093,Rockport Cobb Hill Alleah Slide Sandal (Women),$119.95,https://shop.nordstrom.com/s/rockport-cobb-hill-alleah-slide-sandal-women/5216686?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12094,Pas de Rouge Chantel Pump (Women),$298.00,https://shop.nordstrom.com/s/pas-de-rouge-chantel-pump-women/5216232?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
12095,Clarks® Ellis Tilda Sandal (Women),$119.95,https://shop.nordstrom.com/s/clarks-ellis-tilda-sandal-women/5196850?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blush%20leather
12096,Hush Puppies® Griffon Sandal (Women),$89.95,https://shop.nordstrom.com/s/hush-puppies-griffon-sandal-women/5184289?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20leather
12097,Fantasy Sandals Mara Slide Sandal (Women),$89.95,https://shop.nordstrom.com/s/fantasy-sandals-mara-slide-sandal-women/5149664?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=coffee%20splash%20leather
12098,Camper Right Nina Desert Boot (Women),$154.95,https://shop.nordstrom.com/s/camper-right-nina-desert-boot-women/5024022?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=medium%20red%20leather
12099,Spring Step Liberty Platform Sandal (Women),$89.95,https://shop.nordstrom.com/s/spring-step-liberty-platform-sandal-women/4878934?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12100,Tretorn 'Nylite2 Plus' Sneaker (Women),$68.00,https://shop.nordstrom.com/s/tretorn-nylite2-plus-sneaker-women/5554483?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20gold
12101,Frye Billie Bootie (Women),$166.88 – $238.40,https://shop.nordstrom.com/s/frye-billie-bootie-women/5554470?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=caramel%20leather
12102,Marc Fisher LTD Maggy Sneaker (Women),$120.00,https://shop.nordstrom.com/s/marc-fisher-ltd-maggy-sneaker-women/5554412?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20roccia%20snake%20leather
12103,Vince Warren Slip-On Sneaker (Women),$180.00 – $200.00,https://shop.nordstrom.com/s/vince-warren-slip-on-sneaker-women/5554004?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan
12104,Badgley Mischka 'Daisy' Embellished Pointy Toe Pump (Women),$158.40,https://shop.nordstrom.com/s/badgley-mischka-daisy-embellished-pointy-toe-pump-women/5554000?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=platino%20glitter%20fabric
12105,Badgley Mischka Quintana Crystal Embellished Pump (Women),$196.00,https://shop.nordstrom.com/s/badgley-mischka-quintana-crystal-embellished-pump-women/5553868?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=latte%20satin%2F%20mesh
12106,Josef Seibel Naly 24 Bootie (Women),$119.00,https://shop.nordstrom.com/s/josef-seibel-naly-24-bootie-women/5552575?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12107,TOMS Esme Bootie (Women),$83.96,https://shop.nordstrom.com/s/toms-esme-bootie-women/5525770?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=tan%20leather
12108,Dries Van Noten Floral Bootie (Women),$299.98,https://shop.nordstrom.com/s/dries-van-noten-floral-bootie-women/5518697?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2Fpurple
12109,Kenneth Cole New York Olivia Simple Platform Wedge Sandal (Women),$83.98,https://shop.nordstrom.com/s/kenneth-cole-new-york-olivia-simple-platform-wedge-sandal-women/5515466?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nutmeg%20suede
12110,Nine West Fayth Pointy Toe Pump (Women),$78.95,https://shop.nordstrom.com/s/nine-west-fayth-pointy-toe-pump-women/5497086?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue%20suede
12111,Gentle Souls by Kenneth Cole Eugene Ribbon Loafer (Women),$146.30,https://shop.nordstrom.com/s/gentle-souls-by-kenneth-cole-eugene-ribbon-loafer-women/5497064?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pewter%20leather
12112,Sigerson Morrison Adita Ankle Cuff Sandal (Women),$350.00,https://shop.nordstrom.com/s/sigerson-morrison-adita-ankle-cuff-sandal-women/5493998?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=blue
12113,Blackstone SL89 Genuine Calf Hair Sneaker (Women),$199.95,https://shop.nordstrom.com/s/blackstone-sl89-genuine-calf-hair-sneaker-women/5491108?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=burgundy%20leather
12114,Rockport Cobb Hill Amalie Bootie (Women),$119.95,https://shop.nordstrom.com/s/rockport-cobb-hill-amalie-bootie-women/5480878?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=red
12115,Silent D Vince Bootie (Women),$194.95,https://shop.nordstrom.com/s/silent-d-vince-bootie-women/5476841?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12116,James Smith Francos Block Heel Sandal (Women),$229.95,https://shop.nordstrom.com/s/james-smith-francos-block-heel-sandal-women/5471288?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=olio
12117,Gabor Cap Toe Ballerina Flat (Women),$154.95,https://shop.nordstrom.com/s/gabor-cap-toe-ballerina-flat-women/5423662?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=beige%2F%20black%20nappa%20leather
12118,Ariat Calypso Studded Western Boot (Women) (Wide Calf),$299.95,https://shop.nordstrom.com/s/ariat-calypso-studded-western-boot-women-wide-calf/5408744?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=pebbled%20walnut
12119,ara Octavia Waterproof Knee High Boot (Women),$324.95,https://shop.nordstrom.com/s/ara-octavia-waterproof-knee-high-boot-women/5399310?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12120,Linea Paolo Perfect Knee High Boot (Women),$202.96,https://shop.nordstrom.com/s/linea-paolo-perfect-knee-high-boot-women/5395009?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=white%2F%20black%2F%20taupe%20leather
12121,Vans Soft Top Flip Flop (Women),$31.95,https://shop.nordstrom.com/s/vans-soft-top-flip-flop-women/5384296?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=mini%20leopard%2F%20black
12122,Schutz Enida Strappy Sandal (Women),$95.96,https://shop.nordstrom.com/s/schutz-enida-strappy-sandal-women/5372986?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20nubuck%20leather
12123,Linea Paolo Noreen II Genuine Calf Hair Bootie (Women),$118.96,https://shop.nordstrom.com/s/linea-paolo-noreen-ii-genuine-calf-hair-bootie-women/5362608?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=caramel%20black%20zebra%20calf%20hair
12124,Ted Baker London Lorenzp Mule (Women),$184.95,https://shop.nordstrom.com/s/ted-baker-london-lorenzp-mule-women/5357370?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20patent
12125,Earth Kara Savant Bootie (Women),$144.95,https://shop.nordstrom.com/s/earth-kara-savant-bootie-women/5355358?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bark%20leather
12126,Camper Tyra Derby (Women),$179.95,https://shop.nordstrom.com/s/camper-tyra-derby-women/5324878?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=grey%20leather
12127,Donald Pliner Cathi Tall Boot (Women) (Wide Calf),$172.80,https://shop.nordstrom.com/s/donald-pliner-cathi-tall-boot-women-wide-calf/5322347?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20suede
12128,Bogs Crandall Waterproof Bootie (Women),$109.95,https://shop.nordstrom.com/s/bogs-crandall-waterproof-bootie-women/5321011?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20multi%20rubber
12129,Nine West Sonia Slingback Pump (Women),$88.95,https://shop.nordstrom.com/s/nine-west-sonia-slingback-pump-women/5294220?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12130,Sesto Meucci Neda Tassel Loafer (Women),$249.95,https://shop.nordstrom.com/s/sesto-meucci-neda-tassel-loafer-women/5272011?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=navy%20leather
12131,Vince Camuto Reteema Pump (Women),$65.96,https://shop.nordstrom.com/s/vince-camuto-reteema-pump-women/5252714?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=metal%20papaya%20suede
12132,L'Artiste Julian Cage Sandal (Women),$139.95,https://shop.nordstrom.com/s/lartiste-julian-cage-sandal-women/5239957?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=camel%20multi%20leather
12133,Seychelles Embellishment Slide Sandal (Women),$114.95,https://shop.nordstrom.com/s/seychelles-embellishment-slide-sandal-women/5211933?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cognac%20leather
12134,The North Face Storm III Mid Waterproof Hiking Boot (Women),$120.00,https://shop.nordstrom.com/s/the-north-face-storm-iii-mid-waterproof-hiking-boot-women/5196729?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=cub%20brown%2F%20crockery%20beige
12135,Bos. & Co. Wyn Embellished Sandal (Women),$84.95,https://shop.nordstrom.com/s/bos-co-wyn-embellished-sandal-women/5161333?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=anthracite%2F%20pewter%20leather
12136,Fantasy Sandals Simone Sandal (Women),$94.95,https://shop.nordstrom.com/s/fantasy-sandals-simone-sandal-women/5149661?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=gold%20volcano%20leather
12137,Hispanitas Ila Platform Wedge Sandal (Women),$209.95,https://shop.nordstrom.com/s/hispanitas-ila-platform-wedge-sandal-women/5143797?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=nature%20suede
12138,Jewel Badgley Mischka Darrell Embellished Wedge Sandal (Women),$59.37,https://shop.nordstrom.com/s/jewel-badgley-mischka-darrell-embellished-wedge-sandal-women/5137266?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=silver%20nappa
12139,Steve Madden Pascale Slide Sandal (Women),$29.96,https://shop.nordstrom.com/s/steve-madden-pascale-slide-sandal-women/5105804?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20fabric
12140,L'Amour des Pieds Betterton Sandal (Women),$199.00,https://shop.nordstrom.com/s/lamour-des-pieds-betterton-sandal-women/5022316?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=taupe%20suede
12141,Amalfi by Rangoni Patrizio Slingback Pump (Women),$285.00,https://shop.nordstrom.com/s/amalfi-by-rangoni-patrizio-slingback-pump-women/4874262?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=bone%20suede
12142,Fantasy Sandals Fiorella Platform Slide Sandal (Women),$108.95,https://shop.nordstrom.com/s/fantasy-sandals-fiorella-platform-slide-sandal-women/4823993?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%20leather
12143,Aetrex Berries Slip-On Sneaker (Women),$119.95,https://shop.nordstrom.com/s/aetrex-berries-slip-on-sneaker-women/4717957?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=oak%20fabric
12144,Famolare Knotty Monkey Wedge Sandal (Women),$157.95,https://shop.nordstrom.com/s/famolare-knotty-monkey-wedge-sandal-women/4663583?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=snake%20print%20leather
12145,Teva 'Freewheel' Sneaker (Women),$69.95,https://shop.nordstrom.com/s/teva-freewheel-sneaker-women/4478780?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=black%2F%20grey%20canvas
12146,patricia green 'Jillian' Loafer (Women),$250.00,https://shop.nordstrom.com/s/patricia-green-jillian-loafer-women/4103896?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FShoes&color=leopard%20haircalf
